2,1,0.984213314950466,-0.0561485872603953,-0.629042351152748
2,1,-0.508692818693817,0.524164685979486,-0.58922132756561
1,1,0.296187395229936,0.428308544680476,0.00119179533794522
1,1,0.682566832285374,0.100269887130708,-0.126124345697463
2,1,0.878645958378911,-0.883015951141715,-0.187150423880666
1,1,-0.727049778681248,-0.592970050405711,-0.899955777917057
1,1,0.0446561188437045,0.993169310502708,0.183812644332647
1,1,-0.724054465070367,0.322525149676949,0.969636458903551
1,1,-0.316841108258814,-0.169117698911577,0.778373592998832
2,1,0.704874753020704,-0.247508487664163,-0.918660095892847
2,1,-0.0711082881316543,0.0550894965417683,-0.656020760070533
1,1,-0.799642452970147,0.497870191466063,-0.788320303894579
1,1,0.772141001652926,-0.431634451262653,0.700187112670392
1,1,0.782037162687629,0.757470213342458,-0.34976367931813
1,1,0.503730719909072,-0.247736119199544,-0.293395384214818
1,1,0.911352604161948,-0.844864835031331,0.334117515012622
1,1,0.388413657899946,0.197849608957767,0.00156993651762605
1,1,0.893652401398867,-0.460748796351254,0.677408490795642
1,1,-0.916558844968677,0.897126476280391,0.952513932716101
1,1,-0.765692712273449,-0.00442284811288118,0.628259165678173
1,1,0.812013950198889,0.933032294735312,-0.274149197153747
2,1,-0.0907382695004344,-0.961459922604263,0.74024301674217
1,1,0.203911613672972,0.261155716143548,0.537940751295537
1,1,0.527593517210335,-0.58451305469498,0.358401781413704
2,1,-0.339921280741692,0.239234062843025,0.0841911663301289
2,1,-0.532259099651128,0.389819811563939,-0.438972361851484
2,1,-0.837025269400328,-0.634163847193122,-0.427631273400038
1,1,0.812595186755061,0.561350048985332,0.306952734943479
2,1,-0.805477887857705,-0.161744386423379,0.77178669674322
1,1,-0.499156760051847,0.214948730543256,-0.472431655041873
2,1,0.632494680117816,-0.5984449358657,-0.500868178438395
1,1,-0.00084904907271266,0.0623552612960339,-0.164033779408783
2,1,-0.314962899312377,-0.972848647739738,-0.565787167288363
2,1,-0.745072154793888,-0.954306831583381,0.991973896510899
1,1,0.163174325600266,0.343960290774703,-0.159128420520574
2,1,-0.454361230134964,0.444480292033404,-0.108741892501712
2,1,0.0251468108035624,-0.162741658743471,0.12283003423363
1,1,-0.406471471302211,-0.902488078456372,0.152040960267186
1,1,-0.230443370528519,0.358057845849544,0.522424649912864
1,1,-0.701331886462867,-0.536604562308639,0.431059983093292
2,1,0.930393421091139,0.761420006863773,-0.844460440333933
2,1,0.702207030728459,-0.67666056053713,-0.301195059902966
2,1,-0.281466650776565,-0.113283918239176,0.333490096963942
2,1,0.17095409380272,-0.449776488821954,-0.274850441142917
1,1,0.657100927550346,0.598915510810912,0.408145740628242
2,1,-0.162518858443946,0.709588123019785,-0.305858445819467
2,1,0.619526064023376,-0.00258191721513867,0.599593742284924
1,1,-0.995706001762301,0.427793519105762,0.973520452156663
1,1,-0.163128435611725,0.0807584803551435,0.0949884802103043
1,1,0.490153524558991,-0.932944609317929,0.219124535098672
1,1,-0.733495463151485,0.220759246032685,-0.713585421908647
2,1,0.238286616746336,0.946556623559445,0.559925064910203
1,1,0.766287983860821,0.889892549719661,-0.678957811556756
2,1,-0.680347810965031,-0.494146571028978,-0.963945853058249
1,1,-0.517634826246649,-0.524419616442174,-0.0674243713729084
1,1,-0.782673432957381,-0.621104743331671,0.422530374024063
1,1,0.0756438612006605,0.208121097180992,-0.79953561257571
1,1,0.807757083326578,-0.832987860310823,0.691288284957409
1,1,0.762635925784707,0.540134241338819,0.861554084345698
1,1,0.295621735975146,-0.22269464796409,-0.747649794444442
1,1,0.968895027879626,0.825039032381028,-0.297538583166897
2,1,0.448347819503397,0.682092568837106,0.362827910110354
1,1,-0.151855053845793,-0.14766462566331,-0.958811090793461
1,1,-0.702250868082047,0.494233469013125,0.213824283797294
1,1,0.060303476639092,-0.0295801805332303,0.662921825889498
2,1,-0.496126214507967,0.97619482781738,-0.543964234180748
1,1,0.121215390507132,0.559489334002137,-0.889168317429721
